10,3,4.5,0.001,0.75,3,0.0321034341683,185.913350461
10,3,4.5,0.002,0.75,3,0.0345619119798,136.701184919
10,3,4.5,0.003,0.75,3,0.0263890395372,110.248376863
10,3,4.5,0.004,0.75,3,0.0381303427892,119.832633725
10,3,4.5,0.005,0.75,3,0.0414996489836,37.8461063259
10,3,4.5,0.006,0.75,3,0.0347674323747,80.0414017179
10,3,4.5,0.007,0.75,3,0.0338431682655,106.834038707
10,3,4.5,0.008,0.75,3,0.0378516541241,116.491332565
10,3,4.5,0.009,0.75,3,0.0343150350094,65.7692270362
10,3,4.5,0.01,0.75,3,0.0324643887917,182.917958682
10,3,4.5,0.011,0.75,3,0.0290707873445,160.582899254
10,3,4.5,0.012,0.75,3,0.0324736430606,84.232709971
10,3,4.5,0.013,0.75,3,0.0327826829912,324.65493916
10,3,4.5,0.014,0.75,3,0.0304267581146,185.912907589
10,3,4.5,0.015,0.75,3,0.0329891409354,136.700684633
10,3,4.5,0.016,0.75,3,0.0259391709585,110.566179467
10,3,4.5,0.017,0.75,3,0.03759764304,120.072062062
10,3,4.5,0.018,0.75,3,0.0410652502875,37.8421648131
10,3,4.5,0.019,0.75,3,0.0358078493169,80.2374650807
10,3,4.5,0.02,0.75,3,0.0327069451472,106.83250571
10,3,4.5,0.021,0.75,3,0.0373890996541,116.480907268
10,3,4.5,0.022,0.75,3,0.0337828565395,65.7806864087
10,3,4.5,0.023,0.75,3,0.0315911837418,142.663175671
10,3,4.5,0.024,0.75,3,0.0285331293255,160.891290453
10,3,4.5,0.025,0.75,3,0.0318409075543,82.2767501936
10,3,4.5,0.05,0.75,3,0.0403968652804,172.342054486
10,3,4.5,0.075,0.75,3,0.0343125708041,582.552170062
10,3,4.5,0.1,0.75,3,0.0345585491571,317.418593479
10,3,4.5,0.125,0.75,3,0.0477901826684,355.019021531
10,3,4.5,0.15,0.75,3,0.0511384862214,298.766134051
10,3,4.5,0.175,0.75,3,0.0911649390995,611.426878839
10,3,4.5,0.2,0.75,3,0.094251803754,447.707102168
10,3,4.5,0.225,0.75,3,0.0667644188643,664.794265146
10,3,4.5,0.25,0.75,3,0.10782744068,719.496192548
10,3,4.5,0.275,0.75,3,0.102683004134,537.112047154
10,3,4.5,0.3,0.75,3,0.106873497532,884.657614107
10,3,4.5,0.325,0.75,3,0.109575279091,927.970130994
10,3,4.5,0.35,0.75,3,0.160049806034,1199.40060208
10,3,4.5,0.375,0.75,3,0.154574659699,798.909883708
10,3,4.5,0.4,0.75,3,0.131466200397,1298.05352509
10,3,4.5,0.425,0.75,3,0.150062891546,1343.9711596
10,3,4.5,0.45,0.75,3,0.146382857852,1296.67172904
10,3,4.5,0.475,0.75,3,0.152073721965,839.027957362
10,3,4.5,0.5,0.75,3,0.156574222101,1305.94926963
10,3,4.5,0.525,0.75,3,0.105086579237,1344.57286355
10,3,4.5,0.55,0.75,3,0.141961726971,1155.70531614
10,3,4.5,0.575,0.75,3,0.153060929939,1342.15083025
10,3,4.5,0.6,0.75,3,0.153217114729,1091.58367162
10,3,4.5,0.625,0.75,3,0.143887416525,1192.13455216
10,3,4.5,0.65,0.75,3,0.157372671296,993.845721461
10,3,4.5,0.675,0.75,3,0.156247736198,1310.33372235
10,3,4.5,0.7,0.75,3,0.148132384865,1173.58897663
10,3,4.5,0.725,0.75,3,0.166714877035,1195.54898627
10,3,4.5,0.75,0.75,3,0.150019426395,1268.53540635
10,3,4.5,0.775,0.75,3,0.165326466038,1251.33987634
10,3,4.5,0.8,0.75,3,0.15456215956,1358.62782588
10,3,4.5,0.825,0.75,3,0.158837829793,1224.39352378
10,3,4.5,0.85,0.75,3,0.158904876327,1324.14752475
10,3,4.5,0.875,0.75,3,0.144580696765,1375.90410295
10,3,4.5,0.9,0.75,3,0.148474319947,1207.56942493
10,3,4.5,0.925,0.75,3,0.163339756637,1374.11251969
10,3,4.5,0.95,0.75,3,0.155508085319,1214.62698816
10,3,4.5,0.975,0.75,3,0.146902048428,1217.48473771
10,3,4.5,1.0,0.75,3,0.159307829561,1406.49272195
10,3,4.5,1.025,0.75,3,0.157990955628,1312.33300877
10,3,4.5,1.05,0.75,3,0.169040464726,1195.69719081
10,3,4.5,1.075,0.75,3,0.151442488068,1268.54680749
10,3,4.5,1.1,0.75,3,0.164651009774,1251.34018398
10,3,4.5,1.125,0.75,3,0.154765770244,1358.63274998
10,3,4.5,1.15,0.75,3,0.15895303128,1224.39534182
